ID,id_article,id_experiment,publication_year,Authors,language,document_type,doi,Book_DOI,Commentaires,experiment_type,control_Land_Use,control_type,control_Comment,control_species,control_NB_species,control_N_Woody,control_N_herb,control_N2_fixing,treatment_Land_Use,NEW_treatment_type,main_culture,Notes,treatment_species,treatment_NB_species,treatment_N_Woody,treatment_N_herb,treatment_N2_fixing,density,Organic_management,info,Confunding_factors,country,latitude,longitude,Y_(WGS84),X_(WGS84),altitude,precipitation,temperature,climate,soil_type,soil_depth_start,soil_depth_end,Thickness,Bulk_density_C,Coarse_fragment_C,Bulk_density_T,Coarse_fragment_T,Design,time_since_conversion,history,history_C,history_T,control_replicate_nb,treatment_replicate_nb,Table/Fig,Transformation,soc_unit_control,...60,control_soc_mean,control_soc_sd,control_soc_sd_F,control_soc_mean_T_ha,control_soc_sd_T_ha,treatment_soc_mean,treatment_soc_sd,treatment_soc_sd_F,treatment_soc_mean_T_ha,treatment_soc_sd_T_ha,delta_stock_C.yr,delta_stock_T.yr,Keep_ratio,Ratio,Ratio_vi,Keep_rate,Crate,Crate_vi,...79,delta_stock_T,Temperature_Wordclim,Precipitation_Wordclim,ETP_Wordclim,FAO_Climate,MEAN_depth,depth_diff,Depthfrom_zero,MEAN_depthD,lon,lat,time_since_conversion_imputed,main_culture2,NEW_treatment_type2,diff_species,diff_species_class,Grouped_Design,History_reclass,depth_group,treatment_soc_sd_T_ha_imputed,control_soc_sd_T_ha_imputed,yi,vi
591,51,591,2022,"Valenzuela Que, Fabiola G.; Villanueva-Lopez, Gilberto; Alcudia-Aguilar, Alejandro; Medrano-Perez, Ojilve Ramon; Camara-Cabrales, Luisa; Martinez-Zurimendi, Pablo; Casanova-Lugo, Fernando; Raj Aryal, Deb",English,Article,10.1111/sum.12799,http://dx.doi.org/10.1111/sum.12799,The biomass data is the carbon in the biomass. This data is just for the carbon accumulated in the tree (not litter leaf for example),LMP,Grassland,Full sun,NA,Brachiaria decumbens,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Brachiaria brizantha,Cordia alliodora,Cedrela odorata,Ceiba pentandra,Citrus sinensis,Persea americana,Mangifera indica,Bursera simaruba,Vatairea lundelliii,Garcinia intermedia,Diphysa robinioides",11,10,1,2,NA,NA,NA,NA,Mexico,17°42'N,92°55'W,17.7,-92.9166666666667,50,2013.9,27.2,NA,Cambisols,0,30,30,154,83,115,83,CI,40,NA,unknown,unknown,2,2,Table 1,sd to estimate,%,Done,"1,72",NA,NA,72.87,21.050115942341563,"2,33",NA,NA,73.71,21.769759304420006,NA,NA,YES,"0,0115235027",#VALUE!,NO,NA,NA,NA,NA,264,113,1809,Tropical Wet,15,30,TRUE,"(10,15]",-92.9166666666667,17.7,FALSE,Pasture,SilvoPasture,10,C+2+,Control-Impact Designs,Unknown/mixed,"[15,30)",TRUE,TRUE,0.01146144351900638,0.08533742003025098
592,52,592,2021,"Luis Contreras-Santos, Jose; Martinez-Atencia, Judith; Raghavan, Bindu; Lopez-Rebolledo, Leonardo; Garrido-Pineda, Jeyson",Spanish,Article,10.15517/am.v32i3.43313,http://dx.doi.org/10.15517/am.v32i3.43313,"The tree density was initially 816 trees.ha-1, after 6 years of sawing the trees, in 2012, there was a clearing of 30% in the plantation (571 trees.ha-1 left). We didn't take the error bars, because no information was given about them, we don't know if they are SE or SD",LMP,Grassland,Full sun,NA,Megathyrsus maximus,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Megathyrsus maximus,Tectona grandis",2,1,1,0,816,NA,NA,NA,Colombia,8°50'N,75°47'W,8.83333333333333,-75.7833333333333,15,1200,28,NA,Cambisols,0,25,25,134,95,134,95,RCBD,7,NA,forest,forest,3,3,Figure 4,NA,t C ha-1,Done,"34,52","1,08","1,08",34.52,1.08,"38,76","1,18","1,18",38.76,1.18,NA,NA,YES,"0,115898021","0,0006336959383",YES,"0,6059433529",NA,NA,NA,277,94,1733,Tropical Moist,12.5,25,TRUE,"(10,15]",-75.7833333333333,8.83333333333333,FALSE,Pasture,SilvoPasture,1,A:<0/+1,Randomized Designs,Forest,"[0,15)",FALSE,FALSE,0.11584992080733811,6.35216432925755e-4
593,52,593,2021,"Luis Contreras-Santos, Jose; Martinez-Atencia, Judith; Raghavan, Bindu; Lopez-Rebolledo, Leonardo; Garrido-Pineda, Jeyson",Spanish,Article,10.15517/am.v32i3.43313,http://dx.doi.org/10.15517/am.v32i3.43313,"The tree density was initially 816 trees.ha-1, after 6 years of sawing the trees, in 2012, there was a clearing of 30% in the plantation (571 trees.ha-1 left). We didn't take the error bars, because no information was given about them, we don't know if they are SE or SD",LMP,Grassland,Full sun,NA,Megathyrsus maximus,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Megathyrsus maximus,Tabebuia rosea",2,1,1,0,816,NA,NA,NA,Colombia,8°50'N,75°47'W,8.83333333333333,-75.7833333333333,15,1200,28,NA,Cambisols,0,25,25,134,95,134,95,RCBD,7,NA,forest,forest,3,3,Figure 4,NA,t C ha-1,Done,"34,52","1,08","1,08",34.52,1.08,"33,69","4,16","4,16",33.69,4.16,NA,NA,YES,"-0,02430426998","0,005408936339",YES,"-0,1184027243",NA,NA,NA,277,94,1733,Tropical Moist,12.5,25,TRUE,"(10,15]",-75.7833333333333,8.83333333333333,FALSE,Pasture,SilvoPasture,1,A:<0/+1,Randomized Designs,Forest,"[0,15)",FALSE,FALSE,-0.024337808796765812,0.005408611794149054
594,52,594,2021,"Luis Contreras-Santos, Jose; Martinez-Atencia, Judith; Raghavan, Bindu; Lopez-Rebolledo, Leonardo; Garrido-Pineda, Jeyson",Spanish,Article,10.15517/am.v32i3.43313,http://dx.doi.org/10.15517/am.v32i3.43313,"The tree density was initially 816 trees.ha-1, after 6 years of sawing the trees, in 2012, there was a clearing of 30% in the plantation (571 trees.ha-1 left). We didn't take the error bars, because no information was given about them, we don't know if they are SE or SD",LMP,Grassland,Full sun,NA,Megathyrsus maximus,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Megathyrsus maximus,Pachira quinata",2,1,1,0,816,NA,NA,NA,Colombia,8°50'N,75°47'W,8.83333333333333,-75.7833333333333,15,1200,28,NA,Andosols,0,25,25,134,95,134,95,RCBD,7,NA,forest,forest,3,3,Figure 4,NA,t C ha-1,Done,"34,52","1,08","1,08",34.52,1.08,"33,01","0,45","0,45",33.01,0.45,NA,NA,YES,"-0,04477282084","0,0003882748682",YES,"-0,21591085",NA,NA,NA,277,94,1733,Tropical Moist,12.5,25,TRUE,"(10,15]",-75.7833333333333,8.83333333333333,FALSE,Pasture,SilvoPasture,1,A:<0/+1,Randomized Designs,Forest,"[0,15)",FALSE,FALSE,-0.044728320350125736,3.882215864006051e-4
595,52,595,2021,"Luis Contreras-Santos, Jose; Martinez-Atencia, Judith; Raghavan, Bindu; Lopez-Rebolledo, Leonardo; Garrido-Pineda, Jeyson",Spanish,Article,10.15517/am.v32i3.43313,http://dx.doi.org/10.15517/am.v32i3.43313,"The tree density was initially 816 trees.ha-1, after 6 years of sawing the trees, in 2012, there was a clearing of 30% in the plantation (571 trees.ha-1 left). We didn't take the error bars, because no information was given about them, we don't know if they are SE or SD",LMP,Grassland,Full sun,NA,Megathyrsus maximus,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Megathyrsus maximus,Acacia mangium",2,1,1,0,816,NA,NA,NA,Colombia,8°50'N,75°47'W,8.83333333333333,-75.7833333333333,15,1200,28,NA,Andosols,0,25,25,134,95,134,95,RCBD,7,NA,forest,forest,3,3,Figure 4,NA,t C ha-1,Done,"34,52","1,08","1,08",34.52,1.08,"39,88","2,08","2,08",39.88,2.08,NA,NA,YES,"0,1444182429","0,001233044134",YES,"0,7661352729",NA,NA,NA,277,94,1733,Tropical Moist,12.5,25,TRUE,"(10,15]",-75.7833333333333,8.83333333333333,FALSE,Pasture,SilvoPasture,1,A:<0/+1,Randomized Designs,Forest,"[0,15)",FALSE,FALSE,0.14433607887841027,0.0012330414310415222
608,54,608,2020,"Vasquez, Hector V.; Valqui, Leandro; Alegre, Julio C.; Gomez, Carlos; Maicelo, Jorge L.",Spanish,Article,10.17268/sci.agropecu.2020.02.03,http://dx.doi.org/10.17268/sci.agropecu.2020.02.03,"The age of the SAF is the age of the sampled trees for the biomass (more than 40 trees sampled each time). Biomass data is carbon contained in biomass, and the biomass has been calculated for trees + herbaceous",LMP,Grassland,Full sun,NA,"Lolium multiflorum,Lolium perenne,Pennisetum clandestinum,Dactylis glomerata,Paspalidium sp.,Setaria sphacelata,Paspalum racemosum,Trifolium repens,Paspalum bonplandianum",9,0,9,1,Grassland,SilvoPasture,Pasture,NA,"Lolium multiflorum,Lolium perenne,Pennisetum clandestinum,Dactylis glomerata,Paspalidium sp..,Setaria sphacelata,Paspalum racemosum,Trifolium repens,Paspalum bonplandianum,Alnus acuminata",10,1,8,2,NA,NA,NA,NA,Peru,"6°12,33'S","77°40,1'W",-6.2056,-77.6683,2400,1200,14.5,NA,Andosols,0,30,30,79,112,79,112,CI,10,NA,unknown,unknown,3,3,Table 3,NA,t C ha-1,Done,"129,61","8,77","8,77",129.61,8.77,"101,30","5,96","5,96",101.3,5.96,NA,NA,YES,"-0,2464435302","0,002680020989",YES,"-3,53875",NA,NA,NA,NA,NA,1713,Tropical Montane,15,30,TRUE,"(10,15]",-77.6683,-6.2056,FALSE,Pasture,SilvoPasture,1,A:<0/+1,Control-Impact Designs,Unknown/mixed,"[15,30)",FALSE,FALSE,-0.24644353018064621,0.0026800209889327057
609,54,609,2020,"Vasquez, Hector V.; Valqui, Leandro; Alegre, Julio C.; Gomez, Carlos; Maicelo, Jorge L.",Spanish,Article,10.17268/sci.agropecu.2020.02.03,http://dx.doi.org/10.17268/sci.agropecu.2020.02.03,"The age of the SAF is the age of the sampled trees for the biomass (more than 40 trees sampled each time). Biomass data is carbon contained in biomass, and the biomass has been calculated for trees + herbaceous",LMP,Grassland,Full sun,NA,"Lolium multiflorum,Lolium perenne,Pennisetum clandestinum,Dactylis glomerata,Paspalidium sp.,Setaria sphacelata,Paspalum racemosum,Trifolium repens,Paspalum bonplandianum",9,0,9,1,Grassland,SilvoPasture,Pasture,NA,"Lolium multiflorum,Lolium perenne,Pennisetum clandestinum,Dactylis glomerata,Paspalidium sp..,Setaria sphacelata,Paspalum racemosum,Trifolium repens,Paspalum bonplandianum,Pinus patula",10,1,8,1,NA,NA,NA,NA,Peru,"6°12,33'S","77°40,1'W",-6.2056,-77.6683,2400,1200,14.5,NA,Andosols,0,30,30,79,112,79,112,CI,12.5,NA,unknown,unknown,3,3,Table 3,NA,t C ha-1,Done,"129,61","8,77","8,77",129.61,8.77,"149,05","15,27","15,27",149.05,15.27,NA,NA,YES,"0,1397518787","0,005024751421",YES,"1,767272727",NA,NA,NA,NA,NA,1713,Tropical Montane,15,30,TRUE,"(10,15]",-77.6683,-6.2056,FALSE,Pasture,SilvoPasture,1,A:<0/+1,Control-Impact Designs,Unknown/mixed,"[15,30)",FALSE,FALSE,0.13975187868879668,0.005024751421020554
610,54,610,2020,"Vasquez, Hector V.; Valqui, Leandro; Alegre, Julio C.; Gomez, Carlos; Maicelo, Jorge L.",Spanish,Article,10.17268/sci.agropecu.2020.02.03,http://dx.doi.org/10.17268/sci.agropecu.2020.02.03,"The age of the SAF is the age of the sampled trees for the biomass (more than 40 trees sampled each time). Biomass data is carbon contained in biomass, and the biomass has been calculated for trees + herbaceous",LMP,Grassland,Full sun,NA,"Lolium multiflorum,Lolium perenne,Pennisetum clandestinum,Dactylis glomerata,Paspalidium sp.,Setaria sphacelata,Paspalum racemosum,Trifolium repens,Paspalum bonplandianum",9,0,9,1,Grassland,SilvoPasture,Pasture,NA,"Lolium multiflorum,Lolium perenne,Pennisetum clandestinum,Dactylis glomerata,Paspalidium sp..,Setaria sphacelata,Paspalum racemosum,Trifolium repens,Paspalum bonplandianum,Cupressus macrocarpa",10,1,8,1,NA,NA,NA,NA,Peru,"6°12,33'S","77°40,1'W",-6.2056,-77.6683,2400,1200,14.5,NA,Cambisols,0,30,30,79,112,79,112,CI,12.5,NA,unknown,unknown,3,3,Table 3,NA,t C ha-1,Done,"129,61","8,77","8,77",129.61,8.77,"117,28","8,19","8,19",117.28,8.19,NA,NA,YES,"-0,0999657033","0,00315170661",YES,"-1,120909091",NA,NA,NA,NA,NA,1713,Tropical Montane,15,30,TRUE,"(10,15]",-77.6683,-6.2056,FALSE,Pasture,SilvoPasture,1,A:<0/+1,Control-Impact Designs,Unknown/mixed,"[15,30)",FALSE,FALSE,-0.09996570329694247,0.003151706609840655
611,54,611,2020,"Vasquez, Hector V.; Valqui, Leandro; Alegre, Julio C.; Gomez, Carlos; Maicelo, Jorge L.",Spanish,Article,10.17268/sci.agropecu.2020.02.03,http://dx.doi.org/10.17268/sci.agropecu.2020.02.03,"The age of the SAF is the age of the sampled trees for the biomass (more than 40 trees sampled each time). Biomass data is carbon contained in biomass, and the biomass has been calculated for trees + herbaceous",LMP,Grassland,Full sun,NA,"Lolium multiflorum,Lolium perenne,Pennisetum clandestinum,Dactylis glomerata,Paspalidium sp.,Setaria sphacelata,Paspalum racemosum,Trifolium repens,Paspalum bonplandianum",9,0,9,1,Grassland,SilvoPasture,Pasture,NA,"Lolium multiflorum,Lolium perenne,Pennisetum clandestinum,Dactylis glomerata,Paspalidium sp..,Setaria sphacelata,Paspalum racemosum,Trifolium repens,Paspalum bonplandianum,Ceroxylon quindiuense",10,1,8,1,NA,NA,NA,NA,Peru,"6°12,33'S","77°40,1'W",-6.2056,-77.6683,2400,1200,14.5,NA,Cambisols,0,30,30,79,112,79,112,CI,12.6820185614849,NA,unknown,unknown,3,3,Table 3,NA,t C ha-1,Done,"129,61","8,77","8,77",129.61,8.77,"121,63","5,22","5,22",121.63,5.22,NA,NA,YES,"-0,0635462918","0,002140120507",YES,"-0,1064",NA,NA,NA,NA,NA,1713,Tropical Montane,15,30,TRUE,"(10,15]",-77.6683,-6.2056,FALSE,Pasture,SilvoPasture,1,A:<0/+1,Control-Impact Designs,Unknown/mixed,"[15,30)",FALSE,FALSE,-0.06354629180493883,0.002140120506910438
612,58,612,2014,"Villanueva-Lopez, Gilberto; Martinez-Zurimendi, Pablo; Ramirez-Aviles, Luis; Casanova-Lugo, Fernando; Jarquin-Sanchez, Aaron",English,Article,NA,https://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-16202014000200004,The SOC data is the carbon content in %,LMP,Grassland,Full sun,NA,Brachiaria decumbens,1,0,1,0,Grassland,Hedgerow,Pasture,NA,"Brachiaria decumbens,Gliricidia sepium",3,1,2,1,NA,NA,NA,NA,Mexico,17°20'N,92°32'W,17.333333,-92.533333,50,3500,25,NA,Cambisols,0,10,10,150,120,130,120,CI,31,NA,unknown,unknown,3,3,Table 2,OM,%,Done,"2,90","0,29","0,17",38.28,2.23,"3,30","0,31","0,18",37.75,2.06,NA,NA,YES,"-0,01388911216","0,002121034989",YES,"-0,01703225806",NA,NA,NA,NA,NA,1713,Tropical Wet,5,10,TRUE,"(0,5]",-92.533333,17.333333,FALSE,Pasture,Alley/Hedgerow,2,C+2+,Control-Impact Designs,Unknown/mixed,"[0,15)",FALSE,FALSE,-0.01394209088971983,0.0021238250231459914
613,58,613,2014,"Villanueva-Lopez, Gilberto; Martinez-Zurimendi, Pablo; Ramirez-Aviles, Luis; Casanova-Lugo, Fernando; Jarquin-Sanchez, Aaron",English,Article,NA,https://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-16202014000200004,The SOC data is the carbon content in %,LMP,Grassland,Full sun,NA,Brachiaria decumbens,1,0,1,0,Grassland,Hedgerow,Pasture,NA,"Brachiaria decumbens,Gliricidia sepium",3,1,2,1,NA,NA,NA,NA,Mexico,17°20'N,92°32'W,17.333333,-92.533333,50,3500,25,NA,Cambisols,10,20,10,150,120,130,120,CI,31,NA,unknown,unknown,3,3,Table 2,OM,%,Done,"2,60","0,21","0,12",34.32,1.61,"2,40","0,27","0,16",27.46,1.8,NA,NA,YES,"-0,2231435513","0,002161068893",YES,"-0,2214193548",NA,NA,NA,NA,NA,1713,Tropical Wet,15,10,FALSE,"(10,15]",-92.533333,17.333333,FALSE,Pasture,Alley/Hedgerow,2,C+2+,Control-Impact Designs,Unknown/mixed,"[15,30)",FALSE,FALSE,-0.2229978742799365,0.0021658232277040807
614,58,614,2014,"Villanueva-Lopez, Gilberto; Martinez-Zurimendi, Pablo; Ramirez-Aviles, Luis; Casanova-Lugo, Fernando; Jarquin-Sanchez, Aaron",English,Article,NA,https://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-16202014000200004,The SOC data is the carbon content in %,LMP,Grassland,Full sun,NA,Brachiaria decumbens,1,0,1,0,Grassland,Hedgerow,Pasture,NA,"Brachiaria decumbens,Gliricidia sepium",3,1,2,1,NA,NA,NA,NA,Mexico,17°20'N,92°32'W,17.333333,-92.533333,50,3500,25,NA,Cambisols,20,30,10,150,120,130,120,CI,31,NA,unknown,unknown,3,3,Table 2,OM,%,Done,"2,30","0,24","0,14",30.36,1.84,"2,70","0,29","0,17",30.89,1.93,NA,NA,YES,"0,01724180643","0,00252668334",YES,"0,01703225806",NA,NA,NA,NA,NA,1713,Tropical Wet,25,10,FALSE,"(15,25]",-92.533333,17.333333,FALSE,Pasture,Alley/Hedgerow,2,C+2+,Control-Impact Designs,Unknown/mixed,"[15,30)",FALSE,FALSE,0.017306554403061097,0.0025256052853068747
623,65,623,2006,"Augustine C.M.J., Vogt K.A., Harrison R.B., Hunsaker H.M.",English,Article,10.1300/J091v23n04_04,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33947423290&doi=10.1300%2fJ091v23n04_04&partnerID=40&md5=a0eda85ab4e773c676cc3406a1e2f3c1,"The article presents 3 sites, Site 1: alley cropped maize and non alley cropped maize, Site 2 is fallow with the shade tree, compared to a non alley cropped maize, site 3 is a allez cropped Pasture versus a non alley cropped Pasture. I chose to not include the site 2 even though it had been a alley cropped maize for the previous 2 years. The SOC data is OM% we converted it in carbon percentage by /1,72",LMP,Cropland,Full sun,NA,zea mays,1,0,1,0,Cropland,Alley cropping,Maize,NA,"zea mays,Gliricidia sepium",2,1,1,1,"333,3333333",NA,NA,NA,Guatemala,14°42'N,89°27'W,14.7,-89.45,823,750,19,NA,Vertisols,0,20,20,125,111,125,111,CI,3.5,maize or uncultivated Pasture,cropland,cropland,1,1,Figure 1,OM - sd to estimate,%,Done,"1,64",NA,NA,36.35,10.50050383565412,"2,21",NA,NA,49.21,14.533846905040138,NA,NA,YES,"0,3028001905",0,YES,"3,214090287",NA,NA,NA,223,103,1790,Tropical Dry,10,20,TRUE,"(5,10]",-89.45,14.7,FALSE,Beans/Maize,Alley/Hedgerow,1,A:<0/+1,Control-Impact Designs,Cropland,"[0,15)",TRUE,TRUE,0.30290265089835844,0.17067484006050193
624,65,624,2006,"Augustine C.M.J., Vogt K.A., Harrison R.B., Hunsaker H.M.",English,Article,10.1300/J091v23n04_04,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33947423290&doi=10.1300%2fJ091v23n04_04&partnerID=40&md5=a0eda85ab4e773c676cc3406a1e2f3c1,"The article presents 3 sites, Site 1: alley cropped maize and non alley cropped maize, Site 2 is fallow with the shade tree, compared to a non alley cropped maize, site 3 is a allez cropped Pasture versus a non alley cropped Pasture. I chose to not include the site 2 even though it had been a alley cropped maize for the previous 2 years. The SOC data is OM% we converted it in carbon percentage by /1,72",LMP,Grassland,Full sun,NA,Pasture,3,0,3,0,Grassland,SilvoPasture,Pasture,NA,"Pasture,Gliricidia sepium",4,1,3,1,"333,3333333",NA,NA,NA,Guatemala,14°42'N,89°27'W,14.7,-89.45,899,750,19,NA,Vertisols,0,20,20,125,111,125,111,CI,3.5,maize or uncultivated Pasture,cropland,cropland,1,1,Figure 1,OM - sd to estimate,%,Done,"1,77",NA,NA,39.31,11.355565495998995,"2,18",NA,NA,48.52,14.330059984404542,NA,NA,YES,"0,2104668554",0,YES,"2,301983584",NA,NA,NA,223,103,1790,Tropical Dry,10,20,TRUE,"(5,10]",-89.45,14.7,FALSE,Pasture,SilvoPasture,1,A:<0/+1,Control-Impact Designs,Cropland,"[0,15)",TRUE,TRUE,0.2104971446420804,0.17067484006050193
625,65,625,2006,"Augustine C.M.J., Vogt K.A., Harrison R.B., Hunsaker H.M.",English,Article,10.1300/J091v23n04_04,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33947423290&doi=10.1300%2fJ091v23n04_04&partnerID=40&md5=a0eda85ab4e773c676cc3406a1e2f3c1,"The article presents 3 sites, Site 1: alley cropped maize and non alley cropped maize, Site 2 is fallow with the shade tree, compared to a non alley cropped maize, site 3 is a allez cropped Pasture versus a non alley cropped Pasture. I chose to not include the site 2 even though it had been a alley cropped maize for the previous 2 years. The SOC data is OM% we converted it in carbon percentage by /1,72",LMP,Grassland,Full sun,NA,Pasture,3,0,3,0,Grassland,SilvoPasture,Pasture,NA,"Pasture,Gliricidia sepium",4,1,3,1,"444,4444444",NA,NA,NA,Guatemala,14°42'N,89°27'W,14.7,-89.45,899,750,19,NA,Vertisols,0,20,20,125,111,125,111,CI,3.5,maize or uncultivated Pasture,cropland,cropland,1,1,Figure 1,OM - sd to estimate,%,Done,"2,18",NA,NA,48.34,13.964081304415961,"3,03",NA,NA,67.28,19.87070147878684,NA,NA,YES,"0,3305504891",0,YES,"4,734268126",NA,NA,NA,223,103,1790,Tropical Dry,10,20,TRUE,"(5,10]",-89.45,14.7,FALSE,Pasture,SilvoPasture,1,A:<0/+1,Control-Impact Designs,Cropland,"[0,15)",TRUE,TRUE,0.3306036403893555,0.17067484006050193
638,74,638,2017,"Bravo C., Ramírez A., Marín H., Torres B., Alemán R., Torres R., Navarrete H., Changoluisa D.",Spanish,Article,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040364324&partnerID=40&md5=a2d0301b4ae36b9f6eb8e36f26f1a259,The SAF cacao is a chakra system. No information about the trees. Carbon data is COT : Total organic carbon,LMP,Cropland,Full sun,NA,Theobroma cacao,1,1,0,0,Cropland,Shaded perennial,Cocoa,NA,"Theobroma cacao,Trees",2,2,0,0,NA,NA,NA,NA,Ecuador,1°29'S,77°40'W,-1.48333333333333,-77.6666666666667,550,3481.7,24.4,NA,Ferralsols,0,10,10,104,129,104,129,CI,9,NA,unknown,unknown,2,2,Table 1,sd to estimate,%,Done,"6,76",NA,NA,61.23,17.68764373747185,"12,40",NA,NA,112.32,33.1729665591162,NA,NA,YES,"0,6066735826",#VALUE!,NO,NA,NA,NA,NA,219,99,1127,Tropical Wet,5,10,TRUE,"(0,5]",-77.6666666666667,-1.48333333333333,TRUE,Cocoa/Coffee,Shaded perennial,1,A:<0/+1,Control-Impact Designs,Unknown/mixed,"[0,15)",TRUE,TRUE,0.6067146747876379,0.08533742003025097
639,74,639,2017,"Bravo C., Ramírez A., Marín H., Torres B., Alemán R., Torres R., Navarrete H., Changoluisa D.",Spanish,Article,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040364324&partnerID=40&md5=a2d0301b4ae36b9f6eb8e36f26f1a259,The SAF cacao is a chakra system. No information about the trees. Carbon data is COT : Total organic carbon,LMP,Grassland,Full sun,NA,Axonopus scoparius,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Axonopus scoparius,Trees",2,1,1,0,NA,NA,NA,NA,Ecuador,1°29'S,77°40'W,-1.48333333333333,-77.6666666666667,550,3481.7,24.4,NA,Acrisols,0,10,10,104,129,104,129,CI,9,NA,unknown,unknown,2,2,Table 1,sd to estimate,%,Done,"13,88",NA,NA,125.73,36.319899511878745,"11,83",NA,NA,107.16,31.648994804797827,NA,NA,YES,"-0,1598102771",#VALUE!,NO,NA,NA,NA,NA,219,99,1127,Tropical Wet,5,10,TRUE,"(0,5]",-77.6666666666667,-1.48333333333333,TRUE,Pasture,SilvoPasture,1,A:<0/+1,Control-Impact Designs,Unknown/mixed,"[0,15)",TRUE,TRUE,-0.1598137059286819,0.08533742003025097
640,74,640,2017,"Bravo C., Ramírez A., Marín H., Torres B., Alemán R., Torres R., Navarrete H., Changoluisa D.",Spanish,Article,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040364324&partnerID=40&md5=a2d0301b4ae36b9f6eb8e36f26f1a259,The SAF cacao is a chakra system. No information about the trees. Carbon data is COT : Total organic carbon,LMP,Grassland,Full sun,NA,Paspalum dilatatum,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Paspalum dilatatum,Trees",2,1,1,0,NA,NA,NA,NA,Ecuador,1°29'S,77°40'W,-1.48333333333333,-77.6666666666667,550,3481.7,24.4,NA,Acrisols,0,10,10,104,129,104,129,CI,9,NA,unknown,unknown,2,2,Table 1,sd to estimate,%,Done,"8,59",NA,NA,77.81,22.477144524133344,"9,84",NA,NA,89.13,26.323953965580724,NA,NA,YES,"0,1358569751",#VALUE!,NO,NA,NA,NA,NA,219,99,1127,Tropical Wet,5,10,TRUE,"(0,5]",-77.6666666666667,-1.48333333333333,TRUE,Pasture,SilvoPasture,1,A:<0/+1,Control-Impact Designs,Unknown/mixed,"[0,15)",TRUE,TRUE,0.1358260205137871,0.08533742003025098
